"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"Attn_AbsPE - Attn_AbsPE_H80","train","noent",0.0462954238094859,0.0106916453068658,66.0147724828659,4.33005608404879,0.000977476513909004,0.0137811961019685,0.0788096515170033
"Attn_AbsPE - Attn_RoPE_H80","train","noent",0.0536479904761803,0.0106916453068658,66.01477250327,5.01774880632538,8.31889565645616e-05,0.0211337627689738,0.0861622181833868
"Attn_RoPE - Attn_AbsPE_H80","train","noent",0.0494403666666691,0.0106916453068658,66.0147724912562,4.62420565288676,0.00034883061713753,0.0169261389592799,0.0819545943740583
"Attn_RoPE - Attn_RoPE_H80","train","noent",0.0567929333333634,0.0106916453068658,66.0147724913339,5.31189837516336,2.75278052130901e-05,0.0242787056259756,0.0893071610407513
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","noent",0.00735256666669435,0.0106916453068658,66.0147724973384,0.687692722276597,0.992869556610055,-0.0251616610406032,0.0398667943739919
"SRN - GRU","test","noent",-1.03939403732912e-06,0.0375860485425479,57.3811848164366,-2.76537193355804e-05,1,-0.11483830844461,0.114836229656536
"SRN - LSTM","test","noent",-0.0549395909090355,0.0375860485425482,57.3811849694127,-1.46170169622494,0.765723617921437,-0.169776859948682,0.0598976781306109
"SRN - Attn_AbsPE","test","noent",0.126367378787549,0.0379391962448197,59.5571339648929,3.33078692474419,0.0237304856211734,0.0106022151947699,0.242132542380328
"SRN - Attn_RoPE","test","noent",0.0351604121206264,0.0379391962448196,59.5571341798607,0.926756905806283,0.966714991615748,-0.0806047514577748,0.150925575699028
"SRN - Attn_AbsPE_H80","test","noent",0.12891884545392,0.0379391962448194,59.5571341180019,3.39803839338119,0.0196593076802,0.0131536818713757,0.244684009036464
"SRN - Attn_RoPE_H80","test","noent",0.147608818181404,0.0379391962448187,59.5571337158044,3.89066803705844,0.00451953771166735,0.0318436545719794,0.263373981790828
"GRU - LSTM","test","noent",-0.0549385515149982,0.037586048542548,57.3811849500615,-1.46167404250561,0.765739283529313,-0.169775820556017,0.0598987175260206
"GRU - Attn_AbsPE","test","noent",0.126368418181586,0.0379391962448194,59.5571340076641,3.33081432105568,0.0237286821097046,0.0106032545916678,0.242133581771505
"GRU - Attn_RoPE","test","noent",0.0351614515146637,0.0379391962448193,59.5571342743816,0.926784302117762,0.966710188017365,-0.0806037120574239,0.150926615086751
"GRU - Attn_AbsPE_H80","test","noent",0.128919884847957,0.0379391962448191,59.5571342335549,3.39806578969269,0.0196577874262105,0.0131547212731428,0.244685048422771
"GRU - Attn_RoPE_H80","test","noent",0.147609857575441,0.0379391962448184,59.5571337964409,3.89069543336994,0.00451914979987245,0.0318446939714128,0.26337502117947
"LSTM - Attn_AbsPE","test","noent",0.181306969696585,0.0379391962448198,59.5571339571676,4.77888272926553,0.000231638533934486,0.0655418061032905,0.297072133289879
"LSTM - Attn_RoPE","test","noent",0.0901000030296619,0.0379391962448197,59.5571340510295,2.37485271032763,0.227453020039728,-0.0256651605573586,0.205865166616682
"LSTM - Attn_AbsPE_H80","test","noent",0.183858436362955,0.0379391962448195,59.5571339833038,4.84613419790254,0.000182607440234128,0.0680932727714129,0.299623599954498
"LSTM - Attn_RoPE_H80","test","noent",0.202548409090439,0.0379391962448188,59.5571336329243,5.33876384157981,3.0677943368751e-05,0.0867832454754722,0.318313572705407
"Attn_AbsPE - Attn_RoPE","test","noent",-0.0912069666669228,0.0375860485425508,57.3811871114029,-2.4266175935911,0.206602840482745,-0.206044235553539,0.0236303022196937
"Attn_AbsPE - Attn_AbsPE_H80","test","noent",0.00255146666637062,0.0375860485425505,57.3811872619832,0.0678833440946088,0.999999990786962,-0.112285802209485,0.117388735542226
"Attn_AbsPE - Attn_RoPE_H80","test","noent",0.0212414393938547,0.0375860485425505,57.3811871025266,0.565141594222326,0.997538317023084,-0.0935958294933901,0.136078708281099
"Attn_RoPE - Attn_AbsPE_H80","test","noent",0.0937584333332934,0.0375860485425506,57.3811872878078,2.49450093768572,0.180636007757215,-0.021078835540719,0.208595702207306
"Attn_RoPE - Attn_RoPE_H80","test","noent",0.112448406060777,0.0375860485425506,57.3811872953589,2.99175918781344,0.0586733143770063,-0.00238886281269507,0.22728567493425
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","noent",0.0186899727274841,0.0375860485425503,57.3811872214867,0.497258250127719,0.998799373842076,-0.0961472961512714,0.13352724160624
"SRN - GRU","train","ent",-2.70095238071839e-05,0.0106916453068659,66.0147717773081,-0.00252622707094849,1,-0.0325412372421065,0.0324872181944921
"SRN - LSTM","train","ent",-0.00113703809522471,0.0106916453068659,66.0147717758364,-0.106348280605095,0.99999986617103,-0.0336512658135459,0.0313771896230965
"SRN - Attn_AbsPE","train","ent",0.0276924126981187,0.0113261688138259,82.3911706836152,2.44499381505902,0.193615129025668,-0.00653980209217003,0.0619246274884075
"SRN - Attn_RoPE","train","ent",0.0265491269838132,0.0113261688138259,82.3911706863844,2.3440518519735,0.236161434897834,-0.00768308780644738,0.0607813417740737
"SRN - Attn_AbsPE_H80","train","ent",0.0636755238092043,0.0113261688138259,82.3911706698468,5.62198258350832,5.13382540623386e-06,0.0294433090187724,0.0979077385996362
"SRN - Attn_RoPE_H80","train","ent",0.0495555190473242,0.0113261688138259,82.3911702927833,4.37531171059639,0.000677824288026541,0.0153233042530005,0.0837877338416478
"GRU - LSTM","train","ent",-0.00111002857141753,0.0106916453068658,66.0147717598034,-0.103822053534146,0.999999884104515,-0.0336242562899814,0.0314041991471463
"GRU - Attn_AbsPE","train","ent",0.0277194222219259,0.0113261688138259,82.3911706864309,2.4473785158569,0.192680465349058,-0.00651279256833329,0.0619516370121851
"GRU - Attn_RoPE","train","ent",0.0265761365076204,0.0113261688138259,82.3911706760899,2.34643655277138,0.235088924245312,-0.00765607828274547,0.0608083512979862
"GRU - Attn_AbsPE_H80","train","ent",0.0637025333330115,0.0113261688138259,82.3911706837615,5.62436728430621,5.08317628400423e-06,0.0294703185427223,0.0979347481233007
"GRU - Attn_RoPE_H80","train","ent",0.0495825285711314,0.0113261688138259,82.3911702803542,4.37769641139427,0.000671983359115447,0.0153503137766807,0.083814743365582
"LSTM - Attn_AbsPE","train","ent",0.0288294507933435,0.0113261688138259,82.391170672757,2.5453841689302,0.157031498888466,-0.00540276399705417,0.0630616655837411
"LSTM - Attn_RoPE","train","ent",0.0276861650790379,0.0113261688138259,82.3911706519126,2.44444220584469,0.193831788234703,-0.00654604971157482,0.0619183798696506
"LSTM - Attn_AbsPE_H80","train","ent",0.064812561904429,0.0113261688138259,82.3911706417007,5.7223729373795,3.37681651885191e-06,0.0305803471137099,0.0990447766951482
"LSTM - Attn_RoPE_H80","train","ent",0.0506925571425489,0.0113261688138259,82.3911702411206,4.47570206446757,0.000469607225466517,0.0164603423476943,0.0849247719374035
"Attn_AbsPE - Attn_RoPE","train","ent",-0.00114328571430557,0.0106916453068657,66.0147725430673,-0.106932626503369,0.999999861709997,-0.0336575134209023,0.0313709419922912
"Attn_AbsPE - Attn_AbsPE_H80","train","ent",0.0359831111110856,0.0106916453068657,66.0147725343412,3.36553543241646,0.0206893305656193,0.00346888340435427,0.0684973388178169
"Attn_AbsPE - Attn_RoPE_H80","train","ent",0.0218631063492054,0.0106916453068657,66.0147725517807,2.04487763311471,0.397235075009623,-0.0106511213572577,0.0543773340556685
"Attn_RoPE - Attn_AbsPE_H80","train","ent",0.0371263968253911,0.0106916453068657,66.0147725382112,3.47246805891983,0.0151915205379145,0.00461216911871701,0.0696406245320653
"Attn_RoPE - Attn_RoPE_H80","train","ent",0.023006392063511,0.0106916453068657,66.0147725491308,2.15181025961807,0.335621874981503,-0.00950783564299392,0.0555206197700159
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","ent",-0.0141200047618802,0.0106916453068657,66.0147725344745,-1.32065779930176,0.839860061715947,-0.046634232468609,0.0183942229448487
"SRN - GRU","test","ent",-0.0054142878788029,0.0375860485425464,57.3811854243969,-0.144050467893002,0.999999168351114,-0.120251556885933,0.109422981128327
"SRN - LSTM","test","ent",-0.0382403727271474,0.0375860485425467,57.3811855642482,-1.01740869843926,0.947916330396865,-0.15307764172429,0.0765968962699952
"SRN - Attn_AbsPE","test","ent",0.0921587787875665,0.0379391962448175,59.5571335301598,2.42911784933123,0.204925504906612,-0.0236063848342653,0.207923942409398
"SRN - Attn_RoPE","test","ent",0.0428707878783663,0.0379391962448176,59.5571337609634,1.12998671879409,0.916236374084567,-0.0728943757280369,0.15863595148477
"SRN - Attn_AbsPE_H80","test","ent",0.0976732666661897,0.0379391962448173,59.5571338021775,2.57446852684794,0.152548876988277,-0.0180918969374541,0.213438430269834
"SRN - Attn_RoPE_H80","test","ent",0.0543498848481735,0.0379391962448167,59.5571333848368,1.43255235291388,0.782072273853089,-0.0614152787833645,0.170115048479711
"GRU - LSTM","test","ent",-0.0328260848483445,0.0375860485425465,57.3811856003754,-0.873358230546266,0.97512334463423,-0.147663353842908,0.082011184146219
"GRU - Attn_AbsPE","test","ent",0.0975730666663694,0.0379391962448172,59.5571335785098,2.5718274587775,0.153399874980824,-0.018192096952231,0.21333823028497
"GRU - Attn_RoPE","test","ent",0.0482850757571692,0.0379391962448173,59.5571338999429,1.27269632824036,0.861532656890062,-0.0674800878399447,0.164050239354283
"GRU - Attn_AbsPE_H80","test","ent",0.103087554544993,0.037939196244817,59.5571339857227,2.71717813629423,0.111756607523386,-0.0126776090463782,0.218852718136363
"GRU - Attn_RoPE_H80","test","ent",0.0597641727269764,0.0379391962448165,59.557133502119,1.57526196236015,0.698223358085185,-0.0560009908967322,0.175529336350685
"LSTM - Attn_AbsPE","test","ent",0.130399151514714,0.0379391962448176,59.5571335681067,3.43705624845772,0.0175996033985688,0.0146339878954143,0.246164315134013
"LSTM - Attn_RoPE","test","ent",0.0811111606055137,0.0379391962448176,59.5571337494389,2.13792511792058,0.344678677069325,-0.0346540030016593,0.196876324212687
"LSTM - Attn_AbsPE_H80","test","ent",0.135913639393337,0.0379391962448174,59.5571336884328,3.58240692597444,0.0115468396767819,0.020148475782095,0.251678803004579
"LSTM - Attn_RoPE_H80","test","ent",0.0925902575753208,0.0379391962448168,59.5571333683326,2.44049075204039,0.200411787120569,-0.0231749060573209,0.208355421207963
"Attn_AbsPE - Attn_RoPE","test","ent",-0.0492879909092001,0.0375860485425479,57.3811858272087,-1.31133739300649,0.843878301053341,-0.164125259887555,0.0655492780691547
"Attn_AbsPE - Attn_AbsPE_H80","test","ent",0.00551448787862328,0.0375860485425475,57.3811859649664,0.146716350679451,0.999999072135575,-0.109322781089891,0.120351756847137
"Attn_AbsPE - Attn_RoPE_H80","test","ent",-0.037808893939393,0.0375860485425474,57.381185754821,-1.00592893920715,0.950613032641249,-0.152646162922924,0.0770283750441377
"Attn_RoPE - Attn_AbsPE_H80","test","ent",0.0548024787878234,0.0375860485425477,57.3811860118565,1.45805374368595,0.767786494240593,-0.060034790177345,0.169639747752992
"Attn_RoPE - Attn_RoPE_H80","test","ent",0.0114790969698071,0.0375860485425477,57.3811860256344,0.305408453799359,0.999928237273247,-0.103358171994372,0.126316365933986
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","ent",-0.0433233818180163,0.0375860485425473,57.3811859419094,-1.1526452898866,0.908529855433518,-0.158160650788177,0.0715138871521443
