"contrast","arch","estimate","SE","df","lower.CL","upper.CL","t.ratio","p.value"
"noent - ent","SRN",-0.0348375964285692,0.00784934515804092,130.148663479424,-0.0503703227127943,-0.0193048701443442,-4.43828061158469,1.91194374469239e-05
"noent - ent","GRU",-0.0348375964285692,0.00784934515804092,130.148663479424,-0.0503703227127943,-0.0193048701443442,-4.43828061158469,1.92000959328142e-05
"noent - ent","LSTM",-0.0348375964285692,0.00784934515804092,130.148663479424,-0.0503703227127943,-0.0193048701443442,-4.43828061158469,1.91051422133715e-05
"noent - ent","Attn_AbsPE",-0.0348375964285692,0.00784934515804092,130.148663479424,-0.0503703227127943,-0.0193048701443442,-4.43828061158469,1.91114736300957e-05
"noent - ent","Attn_RoPE",-0.0348375964285692,0.00784934515804092,130.148663479424,-0.0503703227127943,-0.0193048701443442,-4.43828061158469,1.91740102731819e-05
"noent - ent","Attn_AbsPE_H80",-0.0348375964285692,0.00784934515804092,130.148663479424,-0.0503703227127943,-0.0193048701443442,-4.43828061158469,1.91624377333666e-05
"noent - ent","Attn_RoPE_H80",-0.0348375964285692,0.00784934515804092,130.148663479424,-0.0503703227127943,-0.0193048701443442,-4.43828061158469,1.91310445197823e-05
