"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"SRN - Attn_AbsPE","test","noent",0.0772605286146687,0.0291027931245563,120.836262418509,2.65474617106349,0.119187275404715,-0.0100075421002679,0.164528599329605
"SRN - Attn_RoPE","test","noent",0.0364211022125969,0.029102793124556,120.836262031875,1.25146414836265,0.872210552056296,-0.0508469685070731,0.123689172932267
"SRN - Attn_AbsPE_H80","test","noent",0.0730428284423432,0.0291027931245562,120.836262317976,2.50982193117098,0.16504857873735,-0.0142252422738234,0.16031089915851
"SRN - Attn_RoPE_H80","test","noent",0.0912571146347939,0.0291027931245564,120.836262240801,3.13568234650965,0.0341403626686383,0.00398904391767949,0.178525185351908
"GRU - LSTM","test","noent",-0.0149269537372367,0.0289954683252964,119.068162504866,-0.5148029881695,0.998601524243679,-0.101895055855867,0.0720411483813937
"GRU - Attn_AbsPE","test","noent",0.0574802848832192,0.0291027931245562,120.836262360438,1.97507794654661,0.435831638747256,-0.0297877858324318,0.14474835559887
"GRU - Attn_RoPE","test","noent",0.0166408584811473,0.0291027931245561,120.836261937347,0.571795923845752,0.99748067354976,-0.0706272122396727,0.103908929201967
"GRU - Attn_AbsPE_H80","test","noent",0.0532625847108937,0.0291027931245562,120.836262287519,1.83015370665409,0.530558994788392,-0.0340054860056478,0.140530655427435
"GRU - Attn_RoPE_H80","test","noent",0.0714768709033444,0.0291027931245563,120.836262007359,2.45601412199277,0.185051306327775,-0.0157911998166293,0.158744941623318
"LSTM - Attn_AbsPE","test","noent",0.0724072386204559,0.0291027931245563,120.83626235694,2.48798245276878,0.172966781038967,-0.0148608320952378,0.159675309336149
"LSTM - Attn_RoPE","test","noent",0.031567812218384,0.0291027931245561,120.836261924593,1.08470043006793,0.931498751670576,-0.0557002585026141,0.118835882939382
"LSTM - Attn_AbsPE_H80","test","noent",0.0681895384481304,0.0291027931245562,120.836262270781,2.34305821287627,0.232528434059588,-0.0190785322686251,0.155457609164886
"LSTM - Attn_RoPE_H80","test","noent",0.0864038246405811,0.0291027931245563,120.836262206383,2.96891862821494,0.0541699235594177,-0.000864246076948169,0.17367189535811
"Attn_AbsPE - Attn_RoPE","test","noent",-0.0408394264020718,0.0289954683252964,119.068162561727,-1.40847617785992,0.796298083253868,-0.127807528520003,0.0461286757158597
