"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"Attn_AbsPE - Attn_RoPE_H80","train","noent",0.0145260222222231,0.0085175405385162,206.405826655948,1.70542448920984,0.613217664227145,-0.0108362538402596,0.0398882982847057
"Attn_RoPE - Attn_AbsPE_H80","train","noent",-0.00291048055555402,0.0085175405385162,206.405826461098,-0.341704338522707,0.999870542132058,-0.0282727566182726,0.0224517955071646
"Attn_RoPE - Attn_RoPE_H80","train","noent",0.0110630555555584,0.00851754053851619,206.405825993678,1.29885563861205,0.851878903640684,-0.0142992205077283,0.0364253316188452
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","noent",0.0139735361111125,0.00851754053851618,206.405826587346,1.64055997713476,0.656186944090029,-0.0113887399514511,0.039335812173676
"SRN - GRU","test","noent",0.0695428708329837,0.0541422271959083,58.1523822398355,1.28444791495831,0.85624544578283,-0.0958004650807275,0.234886206746695
"SRN - LSTM","test","noent",0.0750017124997917,0.0541422271959084,58.152382443868,1.38527202119716,0.807332760290147,-0.0903416233934822,0.240345048393066
"SRN - Attn_AbsPE","test","noent",0.33481274375012,0.0541422271959082,58.1523822408289,6.18394848329075,1.3703355333794e-06,0.169469407836525,0.500156079663714
"SRN - Attn_RoPE","test","noent",0.354473347916736,0.054142227195908,58.1523823160302,6.54707732347455,3.42282843179831e-07,0.189130012010673,0.5198166838228
"SRN - Attn_AbsPE_H80","test","noent",0.446729002083305,0.0541422271959077,58.1523822402635,8.25102743680761,4.91525375956314e-10,0.281385666169647,0.612072337996963
"SRN - Attn_RoPE_H80","test","noent",0.420223456250034,0.0541422271959086,58.1523821139595,7.76147340096475,3.16396231436755e-09,0.25488012032373,0.585566792176339
"GRU - LSTM","test","noent",0.00545884166680798,0.0541422271959083,58.1523823486609,0.100824106238846,0.999999901614319,-0.159884494235994,0.17080217756961
"GRU - Attn_AbsPE","test","noent",0.265269872917136,0.054142227195908,58.1523823604288,4.89950056833245,0.000156959758291109,0.099926537015514,0.430613208818758
"GRU - Attn_RoPE","test","noent",0.284930477083753,0.0541422271959078,58.1523824091109,5.26262940851625,4.26005780619354e-05,0.119587141187006,0.450273812980499
"GRU - Attn_AbsPE_H80","test","noent",0.377186131250322,0.0541422271959075,58.1523823318078,6.9665795218493,6.8095674210511e-08,0.211842795345829,0.542529467154814
"GRU - Attn_RoPE_H80","test","noent",0.350680585417051,0.0541422271959084,58.1523821552802,6.47702548600646,4.47723462637661e-07,0.185337249494882,0.516023921339219
"LSTM - Attn_AbsPE","test","noent",0.259811031250328,0.0541422271959083,58.1523823731956,4.79867646209358,0.000223909595612803,0.0944676953499819,0.425154367150674
"LSTM - Attn_RoPE","test","noent",0.279471635416945,0.0541422271959082,58.1523824785852,5.16180530227737,6.14079793913591e-05,0.11412829952716,0.444814971306729
"LSTM - Attn_AbsPE_H80","test","noent",0.371727289583514,0.0541422271959078,58.152382339534,6.86575541561042,1.00466590491344e-07,0.206383953679798,0.53707062548723
"LSTM - Attn_RoPE_H80","test","noent",0.345221743750243,0.0541422271959087,58.1523822048712,6.37620137976758,6.58491249638793e-07,0.179878407833028,0.510565079667458
"Attn_AbsPE - Attn_RoPE","test","noent",0.0196606041666166,0.054142227195908,58.1523823879497,0.363128840183778,0.999802898970008,-0.145682731732253,0.185003940065486
"Attn_AbsPE - Attn_AbsPE_H80","test","noent",0.111916258333186,0.0541422271959076,58.1523824093021,2.0670789535168,0.385517790092635,-0.0534270775635476,0.277259594229919
"Attn_AbsPE - Attn_RoPE_H80","test","noent",0.0854107124999147,0.0541422271959086,58.15238226333,1.57752491767404,0.696821657762676,-0.0799326234114394,0.250754048411269
"Attn_RoPE - Attn_AbsPE_H80","test","noent",0.0922556541665691,0.0541422271959076,58.1523823773609,1.70395011333303,0.616224584710735,-0.073087681733354,0.257598990066492
"Attn_RoPE - Attn_RoPE_H80","test","noent",0.065750108333298,0.0541422271959083,58.1523822495993,1.21439607749027,0.885763429590895,-0.0995932275794205,0.231093444246017
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","noent",-0.0265055458332711,0.0541422271959083,58.1523822072008,-0.489554035842733,0.998902190306417,-0.191848881750239,0.138837790083696
"SRN - GRU","train","ent",0.00867299583333393,0.00851754053851622,206.405826326051,1.01825119517949,0.949367671786558,-0.0166892802295445,0.0340352718962123
