"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","noent",0.00216841125000016,0.0143549112236352,68.0810017282552,0.151057099289468,0.999998912596155,-0.0414450524374475,0.0457818749374478
"SRN - GRU","test","noent",0.0234693850000036,0.0511290191269622,57.1999838061167,0.459022789811889,0.999237811625745,-0.132763611312527,0.179702381312534
"SRN - LSTM","test","noent",0.0115439912498883,0.0511290191269617,57.1999837502369,0.225781590318067,0.999987926698126,-0.144689005068108,0.167776987567885
"SRN - Attn_AbsPE","test","noent",0.222511453749952,0.0512492446103212,57.7392071736991,4.34175089685399,0.00107918299487963,0.0659634555391291,0.379059451960775
"SRN - Attn_RoPE","test","noent",0.00498224749962944,0.0512492446103207,57.7392071811621,0.0972160182557326,0.999999920842188,-0.151565750710466,0.161530245709725
"SRN - Attn_AbsPE_H80","test","noent",0.18753856249976,0.0512492446103213,57.7392071489818,3.65934296057879,0.00935118485755115,0.0309905642865696,0.34408656071295
"SRN - Attn_RoPE_H80","test","noent",0.165532079999928,0.0512492446103214,57.7392063006575,3.22994185101785,0.0316101696795106,0.00898408170512988,0.322080078294727
"GRU - LSTM","test","noent",-0.0119253937501153,0.0511290191269633,57.1999836400592,-0.233241199493819,0.999985362202729,-0.168158390078886,0.144307602578655
"GRU - Attn_AbsPE","test","noent",0.199042068749948,0.0512492446103227,57.7392071599542,3.88380492753364,0.0047217987860696,0.0424940705378097,0.355590066962087
"GRU - Attn_RoPE","test","noent",-0.0184871375003742,0.0512492446103223,57.7392071639752,-0.360729951064501,0.999810232067534,-0.175035135712125,0.138060860711377
"GRU - Attn_AbsPE_H80","test","noent",0.164069177499756,0.0512492446103229,57.7392071621737,3.20139699125845,0.0341168192451687,0.00752117928782753,0.320617175711685
"GRU - Attn_RoPE_H80","test","noent",0.142062694999925,0.0512492446103229,57.739206263792,2.77199588169753,0.0991711572097941,-0.0144853032984292,0.298610693298278
"LSTM - Attn_AbsPE","test","noent",0.210967462500064,0.0512492446103223,57.7392071010751,4.11649896704179,0.00225882384819553,0.0544194642822564,0.367515460717871
"LSTM - Attn_RoPE","test","noent",-0.00656174375025885,0.0512492446103218,57.7392071038468,-0.128035911556388,0.999999588925304,-0.163109741967793,0.149986254467276
"LSTM - Attn_AbsPE_H80","test","noent",0.175994571249872,0.0512492446103223,57.7392071036426,3.4340910307666,0.0179962949425505,0.0194465730323198,0.332542569467423
"LSTM - Attn_RoPE_H80","test","noent",0.15398808875004,0.0512492446103224,57.7392062029459,3.00468992120567,0.0567194503000281,-0.00255990955415336,0.310536087054233
"Attn_AbsPE - Attn_RoPE","test","noent",-0.217529206250322,0.0511290191269665,57.1999795679801,-4.25451553666894,0.00145424007934702,-0.37376220297743,-0.0612962095232145
"Attn_AbsPE - Attn_AbsPE_H80","test","noent",-0.034972891250192,0.0511290191269668,57.1999795634372,-0.68401255974313,0.99300608513232,-0.191205887977747,0.121260105477363
"Attn_AbsPE - Attn_RoPE_H80","test","noent",-0.0569793737500236,0.0511290191269665,57.1999795270943,-1.11442336901729,0.921110008785009,-0.21321237048113,0.0992536229810828
"Attn_RoPE - Attn_AbsPE_H80","test","noent",0.18255631500013,0.0511290191269664,57.1999795646693,3.57050297692581,0.0122140025326132,0.0263233182727015,0.338789311727559
