"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"LSTM - Attn_AbsPE","test","noent",0.205095158333822,0.0491496171887564,58.7486029773058,4.17287397267339,0.0018513223980805,0.0550522524847979,0.355138064182846
"LSTM - Attn_RoPE","test","noent",0.166807350000443,0.0491496171887532,58.7486029677535,3.39386875303299,0.0200072812939142,0.0167644441505747,0.316850255850311
"LSTM - Attn_AbsPE_H80","test","noent",0.215617488889079,0.0491496171887564,58.7486029863698,4.38696171449335,0.000910176726174661,0.0655745830408546,0.365660394737303
"LSTM - Attn_RoPE_H80","test","noent",0.222479952778001,0.0491496171887557,58.7486028897625,4.52658566848206,0.000566816468876019,0.0724370469211759,0.372522858634826
"Attn_AbsPE - Attn_RoPE","test","noent",-0.0382878083333794,0.0491496171887541,58.7486030437007,-0.779005219640652,0.986126301608058,-0.18833071417649,0.111755097509732
"Attn_AbsPE - Attn_AbsPE_H80","test","noent",0.0105223305552568,0.0491496171887577,58.7486030002642,0.214087741819964,0.999991215358272,-0.139520575291739,0.160565236402252
"Attn_AbsPE - Attn_RoPE_H80","test","noent",0.0173847944441789,0.0491496171887569,58.7486029025952,0.353711695808605,0.99983100289485,-0.132658111411501,0.167427700299859
"Attn_RoPE - Attn_AbsPE_H80","test","noent",0.0488101388886362,0.0491496171887534,58.7486029883922,0.993092961460647,0.953562842857266,-0.101232766959407,0.198853044736679
"Attn_RoPE - Attn_RoPE_H80","test","noent",0.0556726027775583,0.0491496171887526,58.7486029715294,1.13271691544931,0.91530480885959,-0.0943703030719697,0.205715508627086
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","noent",0.0068624638889221,0.0491496171887568,58.7486028723322,0.139623953988637,0.999999311329642,-0.143180441969448,0.156905369747292
"SRN - GRU","train","ent",0.0132322604167407,0.0220558724889061,82.3559272502127,0.599942732866107,0.996652807009764,-0.0534301214583192,0.0798946422918007
"SRN - LSTM","train","ent",0.00964177291669045,0.0220558724889061,82.3559272392981,0.437152187996197,0.999438747271935,-0.0570206089585825,0.0763041547919634
"SRN - Attn_AbsPE","train","ent",0.0466366000000784,0.0220558724889061,82.3559272866101,2.11447540892051,0.354129758070059,-0.0200257818742454,0.113298981874402
"SRN - Attn_RoPE","train","ent",0.0513160541667371,0.0220558724889062,82.3559272319351,2.32663904783402,0.244096735519215,-0.0153463277086873,0.117978436042161
"SRN - Attn_AbsPE_H80","train","ent",0.0590939395833138,0.0220558724889061,82.3559272829008,2.67928369703068,0.116680867777054,-0.00756844229108107,0.125756321457709
"SRN - Attn_RoPE_H80","train","ent",0.0349816687499794,0.0220558724889062,82.3559272757074,1.58604783227572,0.691474309812405,-0.0316807131245641,0.101644050624523
"GRU - LSTM","train","ent",-0.00359048750005026,0.0220558724889062,82.355927273806,-0.162790544869909,0.999998325195466,-0.0702528693746303,0.0630718943745298
"GRU - Attn_AbsPE","train","ent",0.0334043395833376,0.0220558724889061,82.3559273224635,1.5145326760544,0.735386823802036,-0.0332580422902651,0.10006672145694
"GRU - Attn_RoPE","train","ent",0.0380837937499964,0.0220558724889061,82.3559272610226,1.72669631496791,0.600417137038196,-0.0285785881248359,0.104746175624829
"GRU - Attn_AbsPE_H80","train","ent",0.0458616791665731,0.0220558724889061,82.3559273101265,2.07934096416458,0.374556800164005,-0.0208007027072745,0.112524061040421
"GRU - Attn_RoPE_H80","train","ent",0.0217494083332387,0.0220558724889062,82.3559272881879,0.986105099409616,0.955671387085795,-0.0449129735410584,0.0884117902075357
"LSTM - Attn_AbsPE","train","ent",0.0369948270833879,0.0220558724889062,82.3559273038758,1.67732322092431,0.632861021333099,-0.0296675547905857,0.103657208957361
"LSTM - Attn_RoPE","train","ent",0.0416742812500467,0.0220558724889062,82.3559272522276,1.88948685983782,0.493044685837131,-0.024988100624967,0.10833666312506
"LSTM - Attn_AbsPE_H80","train","ent",0.0494521666666233,0.0220558724889062,82.3559272897602,2.24213150903448,0.285018523143184,-0.0172102152076355,0.116114548540882
"LSTM - Attn_RoPE_H80","train","ent",0.0253398958332889,0.0220558724889062,82.3559272860481,1.14889564427952,0.910699184114935,-0.0413224860410439,0.0920022777076217
"Attn_AbsPE - Attn_RoPE","train","ent",0.00467945416665875,0.0220558724889061,82.3559273059909,0.212163638913512,0.999991896224529,-0.061982927707274,0.0713418360405915
"Attn_AbsPE - Attn_AbsPE_H80","train","ent",0.0124573395832354,0.0220558724889061,82.3559273500406,0.564808288110179,0.997604920805177,-0.0542050422898116,0.0791197214562825
"Attn_AbsPE - Attn_RoPE_H80","train","ent",-0.011654931250099,0.0220558724889062,82.3559273304937,-0.528427576644781,0.998350222440923,-0.0783173131235331,0.0550074506233352
"Attn_RoPE - Attn_AbsPE_H80","train","ent",0.00777788541657669,0.0220558724889061,82.3559272783581,0.352644649196666,0.999838155333083,-0.0588844964579139,0.0744402672910673
"Attn_RoPE - Attn_RoPE_H80","train","ent",-0.0163343854167577,0.0220558724889062,82.3559272810138,-0.740591215558292,0.989546461182351,-0.0829967672911938,0.0503279964576783
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","ent",-0.0241122708333344,0.0220558724889062,82.3559273024989,-1.09323586475496,0.928408429983631,-0.0907746527073419,0.0425501110406731
"SRN - GRU","test","ent",0.14947084305581,0.0491496171887557,58.7486044798057,3.04113951654552,0.0515036435835173,-0.000572062659422751,0.299513748771043
"SRN - LSTM","test","ent",0.128101716666714,0.0491496171887541,58.7486044802976,2.60636244987937,0.142804868440453,-0.0219411890484704,0.278144622381899
"SRN - Attn_AbsPE","test","ent",0.223597025000447,0.0491496171887551,58.7486044720226,4.54931366284585,0.00052437566301089,0.0735541192845273,0.373639930716366
"SRN - Attn_RoPE","test","ent",0.28783091527805,0.049149617188755,58.748604373285,5.85621886275654,4.59661232543596e-06,0.137788009553335,0.437873821002765
"SRN - Attn_AbsPE_H80","test","ent",0.397707331944424,0.0491496171887551,58.7486044299266,8.09176865848337,8.38091374077976e-10,0.247664426224748,0.5477502376641
"SRN - Attn_RoPE_H80","test","ent",0.310655530555595,0.0491496171887515,58.7486045846069,6.32060936227785,7.85593589069933e-07,0.160612624849703,0.460698436261488
"GRU - LSTM","test","ent",-0.0213691263890957,0.0491496171887554,58.7486044932861,-0.434777066666239,0.999442538344546,-0.171412032103117,0.128673779324926
"GRU - Attn_AbsPE","test","ent",0.0741261819446367,0.0491496171887558,58.7486045320493,1.50817414630027,0.738853059714798,-0.0759167237659434,0.224169087655217
"GRU - Attn_RoPE","test","ent",0.13836007222224,0.0491496171887564,58.7486044475506,2.81507934621089,0.0894629596329213,-0.0116828334958592,0.288402977940339
"GRU - Attn_AbsPE_H80","test","ent",0.248236488888614,0.0491496171887559,58.7486045023224,5.05062914193774,8.99702565069216e-05,0.0981935831753949,0.398279394601834
"GRU - Attn_RoPE_H80","test","ent",0.161184687499785,0.0491496171887521,58.7486046241924,3.27946984573203,0.0274720383367668,0.0111417817974259,0.311227593202144
"LSTM - Attn_AbsPE","test","ent",0.0954953083337324,0.0491496171887543,58.7486044978264,1.94295121296656,0.461184018724425,-0.0545475973798884,0.245538214047353
"LSTM - Attn_RoPE","test","ent",0.159729198611335,0.0491496171887548,58.7486044371863,3.24985641287722,0.0297751391448975,0.00968629289230555,0.309772104330365
"LSTM - Attn_AbsPE_H80","test","ent",0.26960561527771,0.0491496171887544,58.7486044720419,5.48540620860414,1.83892295340105e-05,0.119562709561795,0.419648520993625
"LSTM - Attn_RoPE_H80","test","ent",0.182553813888881,0.0491496171887503,58.7486045614167,3.71424691239843,0.00784989662810809,0.0325109081809406,0.332596719596821
"Attn_AbsPE - Attn_RoPE","test","ent",0.0642338902776029,0.0491496171887556,58.7486044868454,1.30690519991066,0.846015598394592,-0.0858090154369998,0.214276795992206
"Attn_AbsPE - Attn_AbsPE_H80","test","ent",0.174110306943978,0.0491496171887554,58.7486044817618,3.54245499563751,0.0130727733529836,0.024067401228919,0.324153212659036
"Attn_AbsPE - Attn_RoPE_H80","test","ent",0.0870585055551484,0.0491496171887513,58.7486045745968,1.77129569943168,0.572193288428017,-0.0629844001516328,0.23710141126193
"Attn_RoPE - Attn_AbsPE_H80","test","ent",0.109876416666375,0.049149617188755,58.748604438421,2.23554979572686,0.292973077335076,-0.0401664890525407,0.25991932238529
"Attn_RoPE - Attn_RoPE_H80","test","ent",0.0228246152775455,0.0491496171887511,58.748604568181,0.464390499520907,0.99918738890211,-0.1272182904298,0.172867520984891
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","ent",-0.0870518013888292,0.0491496171887513,58.7486045464275,-1.77115929620612,0.572282609812264,-0.237094707098113,0.0629911043204547
