"contrast","train_or_test","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"Attn_RoPE - Attn_AbsPE_H80","train",0.0355027675827149,0.00462796363200165,167.24238944668,7.67135837827653,2.80617751258205e-11,0.0216903006905442,0.0493152344748857
"Attn_RoPE - Attn_RoPE_H80","train",0.0344595368797952,0.00462796363200165,167.242389517422,7.44593942819966,1.01928132600904e-10,0.0206470699876978,0.0482720037718925
"Attn_AbsPE_H80 - Attn_RoPE_H80","train",-0.00104323070291978,0.00462796363200166,167.24238953354,-0.225418950076877,0.999988784899429,-0.0148556975949967,0.0127692361891571
"SRN - GRU","test",-0.0114350410902068,0.0205523316807579,120.21705630403,-0.55638655836373,0.997836545391996,-0.0730689435456232,0.0501988613652097
"SRN - LSTM","test",-0.0165311578749673,0.020552331680758,120.217056516539,-0.804344642337812,0.984133846351683,-0.0781650603285284,0.0451027445785937
"SRN - Attn_AbsPE","test",0.0603640192188522,0.0207034712491247,123.770681832266,2.9156472599446,0.0622160790811777,-0.00169281100725079,0.122420849444955
"SRN - Attn_RoPE","test",0.0363618137527074,0.0207034712491245,123.770681503693,1.75631483798858,0.579839975763413,-0.0256950164761159,0.0984186439815306
"SRN - Attn_AbsPE_H80","test",0.0688493244298307,0.0207034712491246,123.77068175879,3.32549665712419,0.0194154518652587,0.00679249420311404,0.130906154656547
"SRN - Attn_RoPE_H80","test",0.0722863029353516,0.0207034712491245,123.770681470526,3.49150642737788,0.0115648067044868,0.0102294727062652,0.134343133164438
"GRU - LSTM","test",-0.0050961167847606,0.0205523316807575,120.217056225681,-0.247958083974089,0.999980011817774,-0.0667300192408573,0.056537785671336
"GRU - Attn_AbsPE","test",0.0717990603090589,0.0207034712491245,123.770681618306,3.46797208280207,0.0124652794481416,0.00974223008119211,0.133855890536926
"GRU - Attn_RoPE","test",0.0477968548429141,0.0207034712491244,123.770681161337,2.30863966084603,0.248278164489041,-0.0142599753887408,0.109853685074569
"GRU - Attn_AbsPE_H80","test",0.0802843655200375,0.0207034712491245,123.770681556133,3.87782147998164,0.00315492885841873,0.0182275352916505,0.142341195748424
"GRU - Attn_RoPE_H80","test",0.0837213440255583,0.0207034712491244,123.770681023348,4.04383125023534,0.00173948033851634,0.0216645137927648,0.145778174258352
"LSTM - Attn_AbsPE","test",0.0768951770938195,0.0207034712491245,123.770681794375,3.71412002212293,0.00555505044959659,0.0148383468674126,0.138952007320226
"LSTM - Attn_RoPE","test",0.0528929716276747,0.0207034712491244,123.770681292799,2.55478760016689,0.149374429613054,-0.00916385860288076,0.11494980185823
"LSTM - Attn_AbsPE_H80","test",0.0853804823047981,0.0207034712491245,123.77068168774,4.1239694193025,0.00129524443548146,0.0233236520775083,0.147437312532088
"LSTM - Attn_RoPE_H80","test",0.0888174608103189,0.0207034712491244,123.770681313151,4.2899791895562,0.000692797709217596,0.0267606305799263,0.150874291040712
"Attn_AbsPE - Attn_RoPE","test",-0.0240022054661448,0.020552331680758,120.217056281834,-1.16785802404195,0.904759111610737,-0.0856361079217505,0.0376316969894609
"Attn_AbsPE - Attn_AbsPE_H80","test",0.00848530521097856,0.0205523316807583,120.217056545837,0.412863384202911,0.999603992728877,-0.0531485972423228,0.0701192076642799
"Attn_AbsPE - Attn_RoPE_H80","test",0.0119222837164994,0.0205523316807582,120.217056418089,0.580093971900107,0.997269838361661,-0.0497116187379171,0.073556186170916
"Attn_RoPE - Attn_AbsPE_H80","test",0.0324875106771234,0.020552331680758,120.217056392977,1.58072140824487,0.694807228829971,-0.0291463917775166,0.0941214131317633
"Attn_RoPE - Attn_RoPE_H80","test",0.0359244891826442,0.020552331680758,120.217056243517,1.74795199594206,0.585484271001117,-0.0257094132732979,0.0975583916385864
"Attn_AbsPE_H80 - Attn_RoPE_H80","test",0.00343697850552087,0.0205523316807582,120.217056648056,0.167230587697194,0.999998076082279,-0.0581969239468929,0.0650708809579346
