"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"Attn_RoPE - Attn_RoPE_H80","train","ent",-0.00712739999999772,0.0252923853079775,75.5492867330822,-0.281800230117072,0.999956282450512,-0.0837432898275259,0.0694884898275305
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","ent",0.00246128333333666,0.0252923853079775,75.5492867329311,0.0973132151580949,0.999999922190784,-0.0741546064942015,0.0790771731608748
"SRN - GRU","test","ent",0.0113449833333261,0.0252923853079775,75.5492867279406,0.448553317339657,0.999345881256622,-0.065270906494347,0.0879608731609993
"SRN - LSTM","test","ent",0.0195617499999902,0.0252923853079775,75.5492867274282,0.773424481787418,0.986819846566515,-0.0570541398276967,0.0961776398276771
"SRN - Attn_AbsPE","test","ent",0.0192435499999977,0.0252923853079775,75.5492867280135,0.760843620151876,0.987902421485711,-0.0573723398276719,0.0958594398276674
"SRN - Attn_RoPE","test","ent",0.0326367666666601,0.0252923853079775,75.5492867281872,1.29037915045387,0.854257818445956,-0.0439791231610025,0.109252656494323
"SRN - Attn_AbsPE_H80","test","ent",0.0230569333333257,0.0252923853079775,75.5492867274314,0.911615612864052,0.969623758714212,-0.0535589564943589,0.0996728231610103
"SRN - Attn_RoPE_H80","test","ent",0.025862983333329,0.0252923853079775,75.5492867333346,1.02256007167388,0.947225018671875,-0.0507529064941924,0.10247887316085
"GRU - LSTM","test","ent",0.00821676666666412,0.0252923853079775,75.5492867291848,0.324871164447762,0.999899198641838,-0.068399123160967,0.0848326564942952
"GRU - Attn_AbsPE","test","ent",0.00789856666667161,0.0252923853079775,75.5492867301037,0.312290302812219,0.999920026919273,-0.0687173231609469,0.0845144564942901
"GRU - Attn_RoPE","test","ent",0.021291783333334,0.0252923853079775,75.5492867300462,0.841825833114217,0.979611931780863,-0.0553241064942813,0.0979076731609492
"GRU - Attn_AbsPE_H80","test","ent",0.0117119499999996,0.0252923853079775,75.54928672963,0.463062295524395,0.99921531098841,-0.0649039398276196,0.0883278398276187
"GRU - Attn_RoPE_H80","test","ent",0.0145180000000029,0.0252923853079775,75.5492867353126,0.574006754334227,0.99736646560903,-0.0620978898274593,0.0911338898274651
"LSTM - Attn_AbsPE","test","ent",-0.000318199999992503,0.0252923853079775,75.5492867289006,-0.0125808616355429,0.999999999999775,-0.0769340898276347,0.0762976898276497
"LSTM - Attn_RoPE","test","ent",0.0130750166666698,0.0252923853079775,75.5492867287773,0.516954668666455,0.998534434433006,-0.0635408731609774,0.089690906494317
"LSTM - Attn_AbsPE_H80","test","ent",0.00349518333333545,0.0252923853079775,75.5492867285075,0.138191131076634,0.999999366153987,-0.0731207064943183,0.0801110731609892
"LSTM - Attn_RoPE_H80","test","ent",0.00630123333333875,0.0252923853079775,75.5492867333751,0.249135589886466,0.99997887410067,-0.0703146564941881,0.0829171231608656
"Attn_AbsPE - Attn_RoPE","test","ent",0.0133932166666623,0.0252923853079775,75.5492867295917,0.529535530301998,0.998322002259826,-0.0632226731609628,0.0900091064942875
"Attn_AbsPE - Attn_AbsPE_H80","test","ent",0.00381338333332795,0.0252923853079775,75.549286729323,0.150771992712177,0.999998933567676,-0.0728025064943059,0.0804292731609619
"Attn_AbsPE - Attn_RoPE_H80","test","ent",0.00661943333333126,0.0252923853079775,75.5492867344544,0.261716451522008,0.999971734193587,-0.0699964564941623,0.0832353231608248
"Attn_RoPE - Attn_AbsPE_H80","test","ent",-0.00957983333333439,0.0252923853079775,75.5492867291775,-0.378763537589821,0.999753333760286,-0.086195723160973,0.0670360564943042
"Attn_RoPE - Attn_RoPE_H80","test","ent",-0.00677378333333109,0.0252923853079775,75.549286734632,-0.26781907877999,0.999967614048797,-0.0833896731608164,0.0698421064941542
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","ent",0.00280605000000331,0.0252923853079775,75.5492867344808,0.110944458809832,0.99999982947849,-0.0738098398274922,0.0794219398274988
