"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"GRU - Attn_AbsPE_H80","train","ent",0.0598042381246384,0.0112224763626784,153.957467621096,5.32896984515147,7.11112699391947e-06,0.0262746536807649,0.0933338225685119
"GRU - Attn_RoPE_H80","train","ent",0.0311005331246752,0.0112224763626788,153.95746733118,2.77127187615224,0.0882828121781911,-0.00242905132003726,0.0646301175693877
"LSTM - Attn_AbsPE","train","ent",0.0452476506246542,0.0112224763626784,153.957467586635,4.03187756092145,0.00165427313797051,0.0117180661806822,0.0787772350686261
"LSTM - Attn_RoPE","train","ent",0.0433305168747131,0.0112224763626784,153.957467616284,3.86104772907464,0.00309210541385296,0.00980093243082436,0.0768601013186018
"LSTM - Attn_AbsPE_H80","train","ent",0.0697824556246466,0.0112224763626784,153.95746760118,6.21809780386047,9.43878115666763e-08,0.036252871180716,0.103312040068577
"LSTM - Attn_RoPE_H80","train","ent",0.0410787506246834,0.0112224763626788,153.95746730428,3.66039983486121,0.00624517271420444,0.00754916617989342,0.0746083350694734
"Attn_AbsPE - Attn_RoPE","train","ent",-0.0019171337499411,0.0109238603378809,138.599675315119,-0.175499657689051,0.999997450968221,-0.0346026070610572,0.030768339561175
"Attn_AbsPE - Attn_AbsPE_H80","train","ent",0.0245348049999924,0.0109238603378809,138.599675252909,2.24598303540303,0.278235401055524,-0.00815066831133831,0.0572202783113231
"Attn_AbsPE - Attn_RoPE_H80","train","ent",-0.00416889999997078,0.0109238603378809,138.599675286043,-0.38163248806049,0.99975032501454,-0.0368543733111877,0.0285165733112462
"Attn_RoPE - Attn_AbsPE_H80","train","ent",0.0264519387499335,0.0109238603378809,138.59967540998,2.42148269309207,0.1975944380639,-0.00623353456085091,0.0591374120607179
"Attn_RoPE - Attn_RoPE_H80","train","ent",-0.00225176625002968,0.0109238603378809,138.599675404486,-0.206132830371438,0.999993359428868,-0.034937239560837,0.0304337070607777
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","ent",-0.0287037049999632,0.0109238603378809,138.599675308893,-2.62761552346351,0.125745236510858,-0.0613891783111043,0.00398176831117794
"SRN - GRU","test","ent",0.0395840693747635,0.0303873902123352,126.725559983054,1.30264787789164,0.84957670630079,-0.0514643662725658,0.130632505022093
"SRN - LSTM","test","ent",0.00369299562480129,0.0303873902123349,126.725561494566,0.121530529571514,0.999999714771812,-0.0873554400050104,0.094741431254613
"SRN - Attn_AbsPE","test","ent",0.0950814143740573,0.0304960117875435,128.541716777827,3.11783111301441,0.0355646025724443,0.00372835361445389,0.186434475133661
"SRN - Attn_RoPE","test","ent",-0.0021627731257183,0.0304960117875435,128.541714778254,-0.0709198678432342,0.999999988669447,-0.0935158339079385,0.0891902876565018
"SRN - Attn_AbsPE_H80","test","ent",0.164868788749055,0.0304960117875437,128.541714073402,5.40624098317003,6.22053170273862e-06,0.0735157279588676,0.256221849539243
"SRN - Attn_RoPE_H80","test","ent",0.0114202037491497,0.0304960117875438,128.541712730572,0.374481877456985,0.999775637132656,-0.0799328570562261,0.102773264554526
"GRU - LSTM","test","ent",-0.0358910737499622,0.0303873902123353,126.725562929177,-1.18111734832012,0.900052012881911,-0.12693950936314,0.0551573618632156
