group_name,output_key,n_train,n_test,avg_route_preference,avg_test_advantage,avg_test_competing,avg_test_composition_preference,avg_test_described,avg_test_loc_comp,avg_test_location_comp,avg_test_location_component,avg_test_lose_component,avg_test_manner_comp,avg_test_manner_component,avg_test_play_comp,avg_test_play_toy_comp,avg_test_win_component,avg_theoretical_max,avg_theoretical_min,avg_train_advantage,avg_train_competing,avg_train_composition_preference,avg_train_described,avg_train_loc_comp,avg_train_location_comp,avg_train_location_component,avg_train_lose_component,avg_train_manner_comp,avg_train_manner_component,avg_train_play_comp,avg_train_play_toy_comp,avg_train_theoretical_max,avg_train_theoretical_min,avg_train_win_component,generalization_gap,test_advantage,test_passes_threshold,train_advantage
Word,word_group,12,12,,1.4421299724943106,-0.7686367709603575,,0.6734932015339533,,,,,,,,,,1.0,-0.9443655676311917,1.4312552243678105,-0.7574401478179627,,0.673815076549848,,,,,,,,,1.0,-0.9443655676311917,,-0.010874748126500133,1.4421299724943106,,1.4312552243678105
Sentence,sentence_group,160,160,-0.05502733290195465,1.0218934840804088,-0.6778002182295841,-0.18891093657033103,0.34409326585082456,,,0.45627329261457944,0.566945320754894,,0.15166766779730095,,,0.6685275340685621,1.0,-0.8534784740834549,1.1149167732942347,-0.7072333579887614,-0.1577324267660515,0.4076834153054733,,,0.49379603381800863,0.5901797263650224,,0.23368586738361047,,,1.0,-0.8424655473751738,0.6820001349085942,0.09302328921382585,1.0218934840804088,,1.1149167732942347
Complex_Event,complex_event,96,144,,1.1990392803135264,-0.6599617376430413,-0.16141451480453486,0.539077542670485,0.6712642935001187,,,,0.5382390049053356,,0.8115671188053157,,,1.0,-0.7998259128243835,1.3969837631014848,-0.752775662748738,-0.11611311735921642,0.6442081003527468,0.8060087185973922,,,,0.511158044973854,,0.8396612213497671,,1.0,-0.8017369989473891,,0.1979444827879584,1.1990392803135264,,1.3969837631014848
Basic_Event,basic_event,126,66,,0.6643178764456704,-0.22129777097084438,-0.18281104964470224,0.44302010547482606,,0.7940712549856731,,,,,,0.43944379557488544,,1.0,-0.4440086072291991,0.9388160847152691,-0.40261863316587915,-0.1480427050533203,0.53619745154939,,0.7978416704214536,,,,,,0.5508599748450612,1.0,-0.5304109257739529,,0.2744982082695987,0.6643178764456704,0.0,0.9388160847152691
