group_name,output_key,n_train,n_test,avg_route_preference,avg_test_advantage,avg_test_competing,avg_test_composition_preference,avg_test_described,avg_test_loc_comp,avg_test_location_comp,avg_test_location_component,avg_test_lose_component,avg_test_manner_comp,avg_test_manner_component,avg_test_play_comp,avg_test_play_toy_comp,avg_test_win_component,avg_theoretical_max,avg_theoretical_min,avg_train_advantage,avg_train_competing,avg_train_composition_preference,avg_train_described,avg_train_loc_comp,avg_train_location_comp,avg_train_location_component,avg_train_lose_component,avg_train_manner_comp,avg_train_manner_component,avg_train_play_comp,avg_train_play_toy_comp,avg_train_theoretical_max,avg_train_theoretical_min,avg_train_win_component,generalization_gap,test_advantage,test_passes_threshold,train_advantage
Word,word_group,12,12,,1.734037725461854,-0.9252794318728976,,0.8087582935889562,,,,,,,,,,1.0,-0.9443655676311917,1.7340421304106712,-0.9252826496958734,,0.808759480714798,,,,,,,,,1.0,-0.9443655676311917,,4.40494881726039e-06,1.734037725461854,,1.7340421304106712
Sentence,sentence_group,160,160,-0.05094680339097977,1.0880552116157993,-0.7370806753535795,-0.2240134788337552,0.35097453626221975,,,0.5319416224158235,0.5710830001160503,,0.22576440197881312,,,0.7232683119829744,1.0,-0.8534784740834549,1.160926000908356,-0.7627325084786467,-0.21694964358975993,0.3981934924297093,,,0.5570639606033053,0.6381673964555376,,0.25705867148935796,,,1.0,-0.8424655473751738,0.749902003313764,0.07287078929255664,1.0880552116157993,,1.160926000908356
Complex_Event,complex_event,96,144,,0.8482469016442472,-0.436013434909034,-0.2524040629871673,0.41223346673521316,0.6013965490791533,,,,0.6246337665555378,,0.7416834109980199,,,1.0,-0.7998259128243835,1.4237841241592024,-0.7826627144809916,-0.13775112190180352,0.6411214096782109,0.7907554314782222,,,,0.5198580988217145,,0.9040569849312305,,1.0,-0.8017369989473891,,0.5755372225149552,0.8482469016442472,,1.4237841241592024
Basic_Event,basic_event,126,66,,0.8179934309840184,-0.3135764836463042,-0.1632091524079442,0.5044169473377141,,0.8172038495540619,,,,,,0.5044001135410685,,1.0,-0.4440086072291991,1.0320585717540418,-0.47159545949248166,-0.16560606636966652,0.5604631122615602,,0.8743334177594918,,,,,,0.5644643125789506,1.0,-0.5304109257739529,,0.21406514077002337,0.8179934309840184,1.0,1.0320585717540418
