avg_route_preference,avg_test_advantage,avg_test_competing,avg_test_composition_preference,avg_test_described,avg_test_loc_comp,avg_test_location_comp,avg_test_location_component,avg_test_lose_component,avg_test_manner_comp,avg_test_manner_component,avg_test_play_comp,avg_test_play_toy_comp,avg_test_win_component,avg_theoretical_max,avg_theoretical_min,avg_train_advantage,avg_train_competing,avg_train_composition_preference,avg_train_described,avg_train_loc_comp,avg_train_location_comp,avg_train_location_component,avg_train_lose_component,avg_train_manner_comp,avg_train_manner_component,avg_train_play_comp,avg_train_play_toy_comp,avg_train_theoretical_max,avg_train_theoretical_min,avg_train_win_component,checkpoint_name,concat_entity_vector,entity_condition,experiment_id,group_name,hidden_dim,model_index,model_type,n_heads,n_layers,output_dim,output_key,paper_label,seed,split,test_passes_threshold
,1.6543385576870708,-0.8993300290571318,,0.7550085286299387,,,,,,,,,,1.0,-0.9443655676311917,1.6543066667185888,-0.8992408480909138,,0.7550658186276754,,,,,,,,,1.0,-0.9443655676311917,,attn_abspe_l2_h48_nh4_nosem_noent_s1_m1_best_model.pt,False,no_entity,exp_1_entity_vectors,Word,48,1,ABS_ATTN,4,2,150,word_group,AbsPE,3726907386178505336,1,
-0.06295292600989341,0.9381048662412169,-0.6096245568604943,-0.1371282667895116,0.3284803093807227,,,0.5540044607993747,0.5131438100936065,,0.27255042281758507,,,0.3758904754882678,1.0,-0.8534784740834549,1.1146222433562452,-0.7296308733682617,-0.2105027718690205,0.3849913699879835,,,0.5272942801139184,0.6460624108440243,,0.2562053705682047,,,1.0,-0.8424655473751738,0.7021146108629182,attn_abspe_l2_h48_nh4_nosem_noent_s1_m1_best_model.pt,False,no_entity,exp_1_entity_vectors,Sentence,48,1,ABS_ATTN,4,2,150,sentence_group,AbsPE,3726907386178505336,1,
,1.1286646218475114,-0.5934907537984718,-0.16995644709957697,0.5351738680490397,0.7590930437048277,,,,0.6221088708067933,,0.6808881614900505,,,1.0,-0.7998259128243835,1.3568476154598306,-0.7392421686995981,-0.13283145722622675,0.6176054467602322,0.7704888041286418,,,,0.5244072736240923,,0.8407239196822047,,1.0,-0.8017369989473891,,attn_abspe_l2_h48_nh4_nosem_noent_s1_m1_best_model.pt,False,no_entity,exp_1_entity_vectors,Complex_Event,48,1,ABS_ATTN,4,2,150,complex_event,AbsPE,3726907386178505336,1,
,0.5712160620973046,-0.21075833672592936,-0.1645399991955076,0.3604577253713752,,0.7071338130959443,,,,,,0.33480467850511725,,1.0,-0.4440086072291991,0.995122607692518,-0.4492083453958566,-0.15652704138595325,0.5459142622966615,,0.8378008847626356,,,,,,0.5515722873665038,1.0,-0.5304109257739529,,attn_abspe_l2_h48_nh4_nosem_noent_s1_m1_best_model.pt,False,no_entity,exp_1_entity_vectors,Basic_Event,48,1,ABS_ATTN,4,2,150,basic_event,AbsPE,3726907386178505336,1,0.0
