avg_route_preference,avg_test_advantage,avg_test_competing,avg_test_composition_preference,avg_test_described,avg_test_loc_comp,avg_test_location_comp,avg_test_location_component,avg_test_lose_component,avg_test_manner_comp,avg_test_manner_component,avg_test_play_comp,avg_test_play_toy_comp,avg_test_win_component,avg_theoretical_max,avg_theoretical_min,avg_train_advantage,avg_train_competing,avg_train_composition_preference,avg_train_described,avg_train_loc_comp,avg_train_location_comp,avg_train_location_component,avg_train_lose_component,avg_train_manner_comp,avg_train_manner_component,avg_train_play_comp,avg_train_play_toy_comp,avg_train_theoretical_max,avg_train_theoretical_min,avg_train_win_component,checkpoint_name,concat_entity_vector,entity_condition,experiment_id,group_name,hidden_dim,model_index,model_type,n_heads,n_layers,output_dim,output_key,paper_label,seed,split,test_passes_threshold
,1.5974555251499016,-0.8502722419798374,,0.7471832831700643,,,,,,,,,,1.0,-0.9443655676311917,1.5906884986907244,-0.847404146566987,,0.7432843521237373,,,,,,,,,1.0,-0.9443655676311917,,attn_abspe_l2_h80_nh4_nosem_noent_s2_m2_best_model.pt,False,no_entity,exp_1_entity_vectors_attn_followup,Word,80,2,ABS_ATTN,4,2,150,word_group,AbsPE,9059927807323794136,2,
-0.08729271423071623,0.9754558022451538,-0.6522153441403481,-0.16714365122897257,0.32324045810480584,,,0.541513424310168,0.5000560000946279,,0.3072701551311184,,,0.46939107272773983,1.0,-0.8424655473751738,1.0784443434773354,-0.6953857103454798,-0.15569621557122182,0.3830586331318557,,,0.5077489393364106,0.556595455914794,,0.18176502506248654,,,1.0,-0.8534784740834549,0.6308542049257084,attn_abspe_l2_h80_nh4_nosem_noent_s2_m2_best_model.pt,False,no_entity,exp_1_entity_vectors_attn_followup,Sentence,80,2,ABS_ATTN,4,2,150,sentence_group,AbsPE,9059927807323794136,2,
,0.8449185532121596,-0.4796883835992452,-0.18398553469160106,0.3652301696129143,0.5173063461503867,,,,0.573182444088161,,0.5507080437770734,,,1.0,-0.8017369989473891,1.405383662634887,-0.756996252487254,-0.13014075053528087,0.648387410147633,0.7864839527755976,,,,0.5619667924862976,,0.8717219357689222,,1.0,-0.7998259128243835,,attn_abspe_l2_h80_nh4_nosem_noent_s2_m2_best_model.pt,False,no_entity,exp_1_entity_vectors_attn_followup,Complex_Event,80,2,ABS_ATTN,4,2,150,complex_event,AbsPE,9059927807323794136,2,
,0.5727601456107979,-0.26114332836239074,-0.19899780379879908,0.3116168172484071,,0.6898332896331946,,,,,,0.31370100239291787,,1.0,-0.41938211798839187,1.05727643857172,-0.45445851829880035,-0.12628276024354687,0.6028179202729197,,0.8267387542873621,,,,,,0.6112420025747269,1.0,-0.5359118050844663,,attn_abspe_l2_h80_nh4_nosem_noent_s2_m2_best_model.pt,False,no_entity,exp_1_entity_vectors_attn_followup,Basic_Event,80,2,ABS_ATTN,4,2,150,basic_event,AbsPE,9059927807323794136,2,0.0
