avg_route_preference,avg_test_advantage,avg_test_competing,avg_test_composition_preference,avg_test_described,avg_test_loc_comp,avg_test_location_comp,avg_test_location_component,avg_test_lose_component,avg_test_manner_comp,avg_test_manner_component,avg_test_play_comp,avg_test_play_toy_comp,avg_test_win_component,avg_theoretical_max,avg_theoretical_min,avg_train_advantage,avg_train_competing,avg_train_composition_preference,avg_train_described,avg_train_loc_comp,avg_train_location_comp,avg_train_location_component,avg_train_lose_component,avg_train_manner_comp,avg_train_manner_component,avg_train_play_comp,avg_train_play_toy_comp,avg_train_theoretical_max,avg_train_theoretical_min,avg_train_win_component,checkpoint_name,concat_entity_vector,entity_condition,experiment_id,group_name,hidden_dim,model_index,model_type,n_heads,n_layers,output_dim,output_key,paper_label,seed,split,test_passes_threshold
,1.70852976375156,-0.9114127390914493,,0.7971170246601105,,,,,,,,,,1.0,-0.9443655676311917,1.7085350362790956,-0.911413928700818,,0.7971211075782776,,,,,,,,,1.0,-0.9443655676311917,,lstm_l1_h80_nosem_noent_s2_m1_best_model.pt,False,no_entity,exp_1_entity_vectors,Word,80,1,SIMPLE_LSTM,,1,150,word_group,LSTM,6683014252291555956,2,
-0.03763458728790283,1.1476519162174164,-0.7978100465396503,-0.25309753359366977,0.3498418696777662,,,0.5528539815402057,0.5604240354150534,,0.22806140550383133,,,0.8038709396496415,1.0,-0.8424655473751738,1.2070662767262637,-0.8031397755612121,-0.23666230782693373,0.40392650116505135,,,0.5929474968779167,0.6844721471396042,,0.18353040248330216,,,1.0,-0.8534784740834549,0.7931865886319429,lstm_l1_h80_nosem_noent_s2_m1_best_model.pt,False,no_entity,exp_1_entity_vectors,Sentence,80,1,SIMPLE_LSTM,,1,150,sentence_group,LSTM,6683014252291555956,2,
,1.2926250874950913,-0.7033063456060417,-0.15187139128748742,0.5893187418890496,0.7619904485375931,,,,0.4698533045593649,,0.8734617407123247,,,1.0,-0.8017369989473891,1.4519782469487161,-0.7935968686705801,-0.1402600585758962,0.6583813782781363,0.8285617068823841,,,,0.48912727436982095,,0.9387787497705884,,1.0,-0.7998259128243835,,lstm_l1_h80_nosem_noent_s2_m1_best_model.pt,False,no_entity,exp_1_entity_vectors,Complex_Event,80,1,SIMPLE_LSTM,,1,150,complex_event,LSTM,6683014252291555956,2,
,0.440948633915991,-0.14829253442799567,-0.2668044564779848,0.29265609948799526,,0.8258425121506056,,,,,,0.28897637501358986,,1.0,-0.41938211798839187,1.1197208946722645,-0.49658454965317306,-0.14012520770276232,0.6231363450190914,,0.8813589816646916,,,,,,0.6288210617850966,1.0,-0.5359118050844663,,lstm_l1_h80_nosem_noent_s2_m1_best_model.pt,False,no_entity,exp_1_entity_vectors,Basic_Event,80,1,SIMPLE_LSTM,,1,150,basic_event,LSTM,6683014252291555956,2,0.0
